company_name,company_address,longitude,latitude,company_scale,company_kind,mid_company_kind,big_company_kind
(주)레이크파크에이치,경기도 용인시 수지구 광교중앙로 308 (상현동) 에스타워 503호,127.0696643,37.2973309,대기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
(주)삼라,광주광역시 동구 중앙로196번길 21 (궁동),126.9179541,35.1494794,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
청라국제금융단지(주),"광주광역시 동구 서석로85번길 8-12, 3층(대의동, 보성빌딩)",126.9206432,35.150025,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
(주)아이에스건설,"부산광역시 동구 조방로 4 (범일동), 상록회관 4층",129.0641169,35.1378099,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
유렉스파크(주),부산광역시 연제구 연산5동 1365-5,129.0783717,35.183635,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
(주)서호도시개발,"부산광역시 연제구 중앙대로 1111 (연산동),위드타워",129.08113,35.1867504,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
(주)머큐리아이앤디,"부산광역시 수영구 수영로 410, 1303호(남천동, 정암빌딩)",129.1087634,35.1424657,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
(주)센텀비즈피에프브이,"경기도 하남시 조정대로 40, 2층(풍산동)",127.1838696,37.5491439,중견기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
롯데타운동탄(주),"경기도 화성시 동탄대로19길 10, 601호 (오산동, 신유메디프라자)",127.0977654,37.1971917,대기업,비주거용건물개발공급업,건설·건축·토목·시공,건설업
에이스건설(주),서울시 영등포구 경인로 775 에이스하이테크시티 2동 401호,126.8989475,37.5147541,중견기업,비주거용건물건설업,건설·건축·토목·시공,건설업
글로웨이(주),서울특별시 서초구 방배로 16,127.0025192,37.4770648,중견기업,비주거용건물건설업,건설·건축·토목·시공,건설업
(주)대광에이엠씨,경기도 수원시 영통구 웰빙타운로 106,127.0407796,37.3073675,중견기업,비주거용건물건설업,건설·건축·토목·시공,건설업
신세계건설(주),서울시 중구 장충단로 180 신세계건설(장충동 1가 56-85),127.0061794,37.5607115,대기업,비주거용건물건설업,건설·건축·토목·시공,건설업
(주)이테크건설,"서울시 서초구 양재대로 246, 13F(염곡동, 송암빌딩)",127.0447307,37.4661184,대기업,비주거용건물건설업,건설·건축·토목·시공,건설업
(주)서희건설,"경기도 성남시 분당구 수내로46번길 4, 경동빌딩 4층",127.1171001,37.3807544,중견기업,비주거용건물건설업,건설·건축·토목·시공,건설업
프라임개발(주),서울특별시 광진구 광나루로56길 85 (구의동),127.095765,37.5356993,중견기업,사무상업용건물건설업,건설·건축·토목·시공,건설업
새마루송도제일차피에프브이(주),"서울특별시 서초구 강남대로61길 3 (서초동), 대승빌딩 801호",127.0265629,37.4991749,중견기업,사무상업용건물건설업,건설·건축·토목·시공,건설업
미래(주),서울시 광진구 아차산로 197 동흥빌딩 4층,127.0654986,37.5419775,대기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
오산파랑새학당(주),"서울특별시 강남구 광평로 280 (수서동),로즈데일빌딩  6층",127.102753,37.48748,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
파주통일빌리지(주),서울특별시 강남구 광평로 280 (수서동),127.1031402,37.4873264,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
한일개발(주),경기도 성남시 분당구 야탑로 94 (야탑동),127.1292647,37.4096063,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
한양산업개발(주),서울특별시 성동구 고산자로 202 (행당동),127.0344612,37.5582197,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
(주)경기라이프,서울특별시 서초구 남부순환로 2583 (서초동),127.0329009,37.4849081,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
(주)포스코휴먼스,경상북도 포항시 남구 동해안로 6213길 15-1(동촌동),129.3987965,35.9959595,대기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
희망세움(주),대구광역시 달성군 현풍면 테크노중앙대로 333,128.422444,35.667081,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
(주)라인건설,전라남도 담양군 무정면 무정로 538,127.0306253,35.2937105,중견기업,사무상업용공공기관용건물건설업,건설·건축·토목·시공,건설업
대아이앤씨(주),서울시 금천구 서부샛길 606 대성디폴리스 B동 30층,126.8772499,37.4801634,중견기업,산업생산시설종합건설업,건설·건축·토목·시공,건설업
한솔이엠이(주),"경기도 성남시 분당구 분당로 55, 12층 (서현동, 분당퍼스트타워) 12층",127.1214814,37.382983,중견기업,산업생산시설종합건설업,건설·건축·토목·시공,건설업
대성이앤씨(주),대구광역시 서구 와룡로73길 39 (중리동),128.5328627,35.8659159,중견기업,산업생산시설종합건설업,건설·건축·토목·시공,건설업
동일산업(주),울산광역시 남구 봉월로 14번길 18,129.3088745,35.534033,중견기업,산업생산시설종합건설업,건설·건축·토목·시공,건설업
(주)포스코플랜텍,경상북도 포항시 남구 대송로 83번길 61(장흥동),129.3600945,35.9922263,대기업,산업생산시설종합건설업,건설·건축·토목·시공,건설업
대우조선해양(주),경남 거제시 거제대로 3370 (아주동),128.6956963,34.8721913,대기업,선박수상부유구조물건조업,건설·건축·토목·시공,건설업
삼성중공업(주),"서울특별시 서초구 서초대로74길 4 (서초동), 삼성생명서초타워",127.025876,37.496978,대기업,선박수상부유구조물건조업,건설·건축·토목·시공,건설업
(주)현대미포조선,울산광역시 동구 방어진순환도로 100 (방어동),129.4012498,35.5037614,대기업,선박수상부유구조물건조업,건설·건축·토목·시공,건설업
두산건설(주),서울시 강남구 언주로 726 (논현동),127.0317124,37.5136787,대기업,아파트건설업,건설·건축·토목·시공,건설업
금호산업(주),전라남도 나주시 시청길 4 (송월동),126.7135102,35.0164246,대기업,아파트건설업,건설·건축·토목·시공,건설업
(주)대우건설,서울시 종로구 새문안로 75,126.9729682,37.5706377,대기업,아파트건설업,건설·건축·토목·시공,건설업
(주)동광주택,서울특별시 중구 세종대로9길 42 (서소문동),126.9751473,37.5640182,대기업,아파트건설업,건설·건축·토목·시공,건설업
(주)부영주택,서울특별시 중구 세종대로9길 42 부영빌딩 (서소문동),126.9737898,37.5615703,대기업,아파트건설업,건설·건축·토목·시공,건설업
신동아건설(주),경기도 용인시 기흥구 죽전로 7,127.1094986,37.3207519,중견기업,아파트건설업,건설·건축·토목·시공,건설업
동광주택산업(주),서울특별시 중구 세종대로9길 42 (서소문동),126.9751473,37.5640182,대기업,아파트건설업,건설·건축·토목·시공,건설업
푸르지오서비스(주),"서울특별시 종로구 새문안로5길 19 (당주동), 로얄빌딩 1301호",126.9743281,37.571988,대기업,아파트건설업,건설·건축·토목·시공,건설업
(주)청담씨앤디,"서울특별시 서초구 남부순환로339길 64 (서초동),현우빌딩",127.0215658,37.4859416,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)우림씨엔디,경기도 용인시 처인구 중부대로1281번길 10-3 (역북동),127.1878559,37.2375925,중견기업,아파트건설업,건설·건축·토목·시공,건설업
남광건설산업(주),"제주특별자치도 제주시 서사로 154 (삼도일동),한라일보사2층",126.5195885,33.4985136,대기업,아파트건설업,건설·건축·토목·시공,건설업
한신공영(주),경기도 용인시 처인구 백암면 덕평로 82,127.3714005,37.1777048,중견기업,아파트건설업,건설·건축·토목·시공,건설업
롯데건설(주),서울특별시 서초구 잠원로14길 29 (잠원동),127.0154173,37.5178426,대기업,아파트건설업,건설·건축·토목·시공,건설업
(주)동일토건,"충청남도 천안시 서북구 두정로 106 (두정동, M프라자 402)",127.1285522,36.8336752,중견기업,아파트건설업,건설·건축·토목·시공,건설업
경남기업(주),충청남도 아산시  온천대로 1459 (온천동),126.999765,36.78982330000000,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)서해종합건설,"서울특별시 마포구 마포대로 78 ,(도화동, 경찰공제회 자람빌딩) (도화동)",126.949723,37.5418429,중견기업,아파트건설업,건설·건축·토목·시공,건설업
신영건설(주),"경기도 성남시 분당구 탄천상로 164 에이동 257-1(구미동,시그마2오피스텔)",127.1057219,37.3439132,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)에너지뱅크,"서울특별시 서초구 강남대로 305 (서초동), 220호 현대렉시온",127.0306059,37.489964,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)신영,"서울특별시 강남구 영동대로 517 (삼성동), 3층",128.9509328,35.9194979,중견기업,아파트건설업,건설·건축·토목·시공,건설업
코아셋디앤씨(주),경기도 용인시 기흥구 보정로32.108,127.1131407,37.3158255,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)하이아트이앤씨,서울특별시 강남구 테헤란로 410 (대치동),127.0507308,37.5045497,중견기업,아파트건설업,건설·건축·토목·시공,건설업
인창개발(주),"서울특별시 강남구 테헤란로87길 22, 613-1호",127.0592738,37.5095909,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)유승홀딩스,인천광역시 남동구 논현로46번길 51 (논현동),126.7095608,37.4006225,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)우남건설,경기도 화성시 노작로 165 (반송동) 파크뷰하이브리드3층,127.073199,37.2028055,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)다림씨앤씨,경기도 화성시 노작로 165 (반송동),127.073199,37.2028055,중견기업,아파트건설업,건설·건축·토목·시공,건설업
(주)대광이엔씨,"경기도 화성시 시청로 105, 1 (남양동)",126.8255109,37.2014825,중견기업,아파트건설업,건설·건축·토목·시공,건설업
이제이건설(주),경기도 수원시 팔달구 권광로134번길 40 두선빌딩 5층,127.0332654,37.2589309,중견기업,아파트건설업,건설·건축·토목·시공,건설업
제일건설(주),"전라남도 화순군 화순읍 만연로 66-3, 3층",126.9906846,35.0616925,중견기업,아파트건설업,건설·건축·토목·시공,건설업
일신건영(주),경기도 의정부시 신흥로 272 (의정부동),127.0433389,37.7404045,중견기업,아파트건설업,건설·건축·토목·시공,건설업
